"Project name","Tee Fusion"
"Date range","02/01/2025 12:00 AM - 08/04/2025 11:59 PM"


"Total sessions","561"

"Date","Time","Session duration","Entry URL","Exit URL","Referrer:","Clarity user ID","Browser","Device","OS","Country","Page count","Session clicks","Favorite","Recording link"
"07/15/2025","08:11 PM","01:30","https://teefusion.co.in/?srsltid=AfmBOoofnh6vVoAWVFgx5GquhP49KReBvfGC3XxtG9KwYZ_hKSFlLSOH","https://teefusion.co.in/?srsltid=AfmBOoofnh6vVoAWVFgx5GquhP49KReBvfGC3XxtG9KwYZ_hKSFlLSOH","https://www.google.com/","6f5eks","ChromeMobile","Mobile","Android","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/6f5eks/p2l3g6/?ss=1752590491000&sd=90"
"07/15/2025","06:05 PM","02:28","https://teefusion.co.in/checkout/","https://teefusion.co.in/checkout/","https://teefusion.co.in/product/the-sarcasm-minister/","4143qc","Chrome","PC","Linux","India","1","3","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/4143qc/1noulh/?ss=1752582902000&sd=148"
"07/15/2025","05:40 PM","06:04","https://teefusion.co.in/","https://teefusion.co.in/","","18l57us","Chrome","PC","Windows","India","1","1","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/18l57us/fuctmi/?ss=1752581427000&sd=364"
"07/15/2025","08:58 AM","00:12","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAash_-sgKWcBp5XOakRatk81kjPBI2le_ea1UKVePr2tmPUn8vkaMQmJlMwNgoyECWn4fezk_aem_RsmV57u6FVkBVnKNJndOvA","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAash_-sgKWcBp5XOakRatk81kjPBI2le_ea1UKVePr2tmPUn8vkaMQmJlMwNgoyECWn4fezk_aem_RsmV57u6FVkBVnKNJndOvA","http://instagram.com/","1kazjf1","InstagramApp","Mobile","Android","India","1","1","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/1kazjf1/sce7t6/?ss=1752550125000&sd=12"
"07/15/2025","12:35 AM","00:35","https://teefusion.co.in/?fbclid=PAZXh0bgNhZW0CMTEAAactbhsXUFdR9WIk0xYfnow_cAoXZUh96QeaPP__RHRGs2AcyuH4_Ao4N4z9kg_aem_jtw6LjJZPPDrXpbap4ia_A","https://teefusion.co.in/?fbclid=PAZXh0bgNhZW0CMTEAAactbhsXUFdR9WIk0xYfnow_cAoXZUh96QeaPP__RHRGs2AcyuH4_Ao4N4z9kg_aem_jtw6LjJZPPDrXpbap4ia_A","https://l.instagram.com/","5o2sf3","InstagramApp","Mobile","iOS","India","1","1","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/5o2sf3/1em8xdt/?ss=1752519913000&sd=35"
"07/15/2025","12:24 AM","01:10","https://teefusion.co.in/?fbclid=PAZXh0bgNhZW0BMQABpzO1ivc_rQNXWRSNqjcSXgy0Ix2RjJuFu6o8pUDay0D5ppddPpRJn2reV8n3_aem_BpUhCNpzxIU1j5c95DtTOA","https://teefusion.co.in/product-category/men/oversize-men/","https://l.instagram.com/","1xqeq6a","InstagramApp","Mobile","iOS","India","3","8","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/1xqeq6a/jutehn/?ss=1752519249000&sd=70"
"07/14/2025","10:33 PM","15:14","https://teefusion.co.in/product-category/men/","https://teefusion.co.in/product-category/men/","https://teefusion.co.in/","10jfiq1","ChromeMobile","Mobile","Android","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/10jfiq1/84qbbe/?ss=1752512597000&sd=914"
"07/14/2025","06:33 PM","22:43","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAQ0xDSwLh33dleHRuA2FlbQEwAGFkaWQBqyH_6yApZwGnYXa2zxQx4tn5JZFJNnJtcRpHN32hZGUCoNzqO-8QFXtYqR9GzHSAOHkd4is_aem_MV5wZZ3bB9v9gqDhHfd9vw","https://teefusion.co.in/product/oversized-t-shirt-men-99-calm-1-catastrophic/","https://www.instagram.com/","fqsxi4","Chrome","PC","Windows","India","8","7","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/fqsxi4/1dwe3r1/?ss=1752498233000&sd=1363"
"07/14/2025","10:43 AM","00:21","https://teefusion.co.in/product-category/men/","https://teefusion.co.in/product-category/men/","https://teefusion.co.in/","10jfiq1","ChromeMobile","Mobile","Android","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/10jfiq1/1tdb10j/?ss=1752469998000&sd=21"
"07/14/2025","12:40 AM","00:09","https://teefusion.co.in/","https://teefusion.co.in/","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAash_-sgKWcBp0UbnIIQgme646eI8a9tCtiX1NsYz34qfMUM4_OM2O_HidmDFn5Uc9HZW9-K_aem_oUQS8UxqJV6lDq514Kltfg","eyg5qf","InstagramApp","Mobile","iOS","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/eyg5qf/9p2wna/?ss=1752433855000&sd=9"
"07/14/2025","12:40 AM","00:14","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAash_-sgKWcBp0UbnIIQgme646eI8a9tCtiX1NsYz34qfMUM4_OM2O_HidmDFn5Uc9HZW9-K_aem_oUQS8UxqJV6lDq514Kltfg","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAash_-sgKWcBp0UbnIIQgme646eI8a9tCtiX1NsYz34qfMUM4_OM2O_HidmDFn5Uc9HZW9-K_aem_oUQS8UxqJV6lDq514Kltfg","","eyg5qf","InstagramApp","Mobile","iOS","India","1","2","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/eyg5qf/tzv9c7/?ss=1752433837000&sd=14"
"07/13/2025","07:31 PM","00:39","https://teefusion.co.in/","https://teefusion.co.in/","https://teefusion.co.in/products/printed-t-shirt-crop-tops-front-2-cool-4-life-1?utm_content=Facebook_UA&utm_source=facebook&variant=41090598273142&utm_medium=paid&utm_id=120226419898720711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAash_-sgKWcBp-fjFcgNSn_qpYj07d1onhjsm3CarYlzVzPYiych9ynDaIUwG50yK2qhN45V_aem_6CgRCU6yZwBEJ1TGt8hrjg","1eki3qv","InstagramApp","Mobile","Android","India","1","2","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/1eki3qv/1wpswe5/?ss=1752415262000&sd=39"
"07/13/2025","05:33 PM","00:20","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAash_-sgKWcBp8r8S7uNmdxoWx1J-N7YEvlroXcEIaALwNPsix-bDOoZU5HSFs9q1dNa5wje_aem_7rA9Qirz9RoKhZFKq6hrYg","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAash_-sgKWcBp8r8S7uNmdxoWx1J-N7YEvlroXcEIaALwNPsix-bDOoZU5HSFs9q1dNa5wje_aem_7rA9Qirz9RoKhZFKq6hrYg","","18zurgz","InstagramApp","Mobile","iOS","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/18zurgz/1d47lar/?ss=1752408180000&sd=20"
"07/13/2025","03:19 PM","01:34","https://teefusion.co.in/product-category/men/?fbclid=IwZXh0bgNhZW0BMABhZGlkAash_-sgKWcBHpKVhAf7mW9RaqseShfmum3EB2BW0Ywxlbv42SXXH2WS9IBGclQOyCHMFnp__aem_u8y8qawse8lfw3P6l6hPnQ&utm_medium=paid&utm_source=fb&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711","https://teefusion.co.in/product-category/men/","http://m.facebook.com/","4fmr16","FacebookApp","Mobile","Android","India","4","4","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/4fmr16/1msb8zq/?ss=1752400146000&sd=94"
"07/13/2025","03:06 PM","00:32","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAash_-sgKWcBpwNJ19mXPZ190dSKut0OBZK9IocFsB2Ja5pSjXc2aBFoynmPvsbgLRuFY9SZ_aem_Ob82UCSuWnHwHiQfTV1UFQ","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAash_-sgKWcBpwNJ19mXPZ190dSKut0OBZK9IocFsB2Ja5pSjXc2aBFoynmPvsbgLRuFY9SZ_aem_Ob82UCSuWnHwHiQfTV1UFQ","http://instagram.com/","2k0j8o","InstagramApp","Mobile","Android","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/2k0j8o/vlm1y/?ss=1752399373000&sd=32"
"07/13/2025","11:01 AM","02:19","https://teefusion.co.in/?srsltid=AfmBOoq1Ce0lehoD3NE4c3rxLU_N3CuAJdatvz7jEk2SlY4Majy4wy0k","https://teefusion.co.in/product/worklife-balance/","https://www.google.com/","ey601o","ChromeMobile","Mobile","Android","India","7","7","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/ey601o/f7vznj/?ss=1752384716000&sd=139"
"07/12/2025","04:04 PM","00:42","https://teefusion.co.in/product-category/men/?fbclid=IwZXh0bgNhZW0BMABhZGlkAash_-sgKWcBHmPWlCrTav6nWAKA9oQ5nAfBfmkTL5d-mQqpoV_OgT96rX4YcmLGImC5Y4QU_aem_Csk-4qPorT4IrtHrQoAVZQ&utm_medium=paid&utm_source=fb&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711","https://teefusion.co.in/product-category/men/regular-men/","http://m.facebook.com/","1uv9pg0","FacebookApp","Mobile","iOS","India","2","3","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/1uv9pg0/9b6crt/?ss=1752316452000&sd=42"
"07/11/2025","11:04 PM","00:19","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAash_-sgKWcBpxyqo5fbu_BgOWeVJivyJmZ9zbYU5kJyXv8_EmHTvtQIrL6RlqvmsCuFdZ7e_aem_fQXjdXHH3uAeHt1F5NM7Fg","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAash_-sgKWcBpxyqo5fbu_BgOWeVJivyJmZ9zbYU5kJyXv8_EmHTvtQIrL6RlqvmsCuFdZ7e_aem_fQXjdXHH3uAeHt1F5NM7Fg","http://instagram.com/","rpddbh","InstagramApp","Mobile","Android","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/rpddbh/l2jysb/?ss=1752255288000&sd=19"
"07/11/2025","07:45 PM","05:20","https://teefusion.co.in/product-category/men/?fbclid=IwY2xjawLd-99leHRuA2FlbQEwAGFkaWQBqyH_6yApZwEedhth6g2j2KEGCSAat09-dzmVCZpAmUrkv93V8hKJmv3FaaFmfe6CVBKn650_aem_25ZVJohVvS2DmMS_-WATZg&utm_medium=paid&utm_source=fb&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711","https://teefusion.co.in/product-category/men/","https://l.facebook.com/","x3j1l2","FacebookApp","Mobile","Android","India","8","5","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/x3j1l2/ws1vkm/?ss=1752243358000&sd=320"
"07/10/2025","11:23 PM","00:47","https://teefusion.co.in/?fbclid=PAZXh0bgNhZW0CMTEAAaciLggjb62guC9bBF_JkXDTxg5uwpjTPJu8Th2SVSd4v0PZU_elj9A_zH1tcA_aem__ZrNsPI1KhOnw6WmTWP5XA","https://teefusion.co.in/product-category/women/","https://l.instagram.com/","13rc7h0","InstagramApp","Mobile","Android","India","3","4","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/13rc7h0/o0sdhj/?ss=1752170027000&sd=47"
"07/10/2025","11:08 PM","00:21","https://teefusion.co.in/product/solid-taupe-oversized-t-shirt/","https://teefusion.co.in/product/solid-taupe-oversized-t-shirt/","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAash_-sgKWcBpwZeGhNK66QfhGxkq-f2oRuukXSBue7PUvgLQrMjlu8AoPyd9VvENjHcN1Kj_aem_P6vKfx4vB-F-k_C31cCrvA","g3y47s","InstagramApp","Mobile","Android","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/g3y47s/1cohhq6/?ss=1752169123000&sd=21"
"07/10/2025","10:55 PM","04:23","https://teefusion.co.in/my-account/","https://teefusion.co.in/my-account/orders/","https://teefusion.co.in/","1j60gc5","Chrome","PC","Linux","India","2","1","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/1j60gc5/48lqsf/?ss=1752168309000&sd=263"
"07/10/2025","01:01 PM","04:12","https://teefusion.co.in/product-category/women/","https://teefusion.co.in/product-category/women/","","gnyxdn","FacebookApp","Mobile","Android","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/gnyxdn/1chi6m9/?ss=1752132708000&sd=252"
"07/10/2025","01:51 AM","01:44","https://teefusion.co.in/","https://teefusion.co.in/product/printed-t-shirt-crop-tops-liberty-mood/","https://teefusion.co.in/products/printed-t-shirt-regular-men-we-are-family?utm_content=Facebook_UA&utm_source=facebook&variant=41451830739062&utm_medium=paid&utm_id=120226419898720711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAashTBGfjvcBpzE1kOa8UlPMiHwtJVS_RKIR7LVzYUuBURAHlfoOjgOW7gvLesRjjgnY5Pq9_aem_hqJW0vNDlM9La5YzbLU9eQ","1p12evk","InstagramApp","Mobile","Android","India","2","4","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/1p12evk/vckndj/?ss=1752092514000&sd=104"
"07/09/2025","11:20 PM","00:33","https://teefusion.co.in/?fbclid=PAZXh0bgNhZW0CMTEAAaeIjjqiZMcOE50znnjc7c01zm_VqCVZgCKiWfuiM6sVJ9UfyCAysXFu3nRjOg_aem_w7QKvxZoVWOYG5ZH8liRVQ","https://teefusion.co.in/contact-us/","https://l.instagram.com/","169lo74","InstagramApp","Mobile","iOS","India","2","2","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/169lo74/1xx8w4r/?ss=1752083421000&sd=33"
"07/09/2025","10:49 PM","00:16","https://teefusion.co.in/?fbclid=PAZXh0bgNhZW0CMTEAAaca3glribuw-VFDZJZ2JjKTydUljK8_-jxkd05sCZ1li8o2cX6YFtmFGglF5g_aem_4Q_dG3XGlRWOE0tqVIChBQ","https://teefusion.co.in/?fbclid=PAZXh0bgNhZW0CMTEAAaca3glribuw-VFDZJZ2JjKTydUljK8_-jxkd05sCZ1li8o2cX6YFtmFGglF5g_aem_4Q_dG3XGlRWOE0tqVIChBQ","https://l.instagram.com/","s85wzw","InstagramApp","Mobile","Android","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/s85wzw/1bd6zhu/?ss=1752081563000&sd=16"
"07/09/2025","08:02 PM","17:48","https://teefusion.co.in/product/solid-navy-blue-oversized-t-shirt/","https://teefusion.co.in/product/solid-white-regular-t-shirt/","https://teefusion.co.in/wp-admin/post.php?post=60386&action=edit","xq37iy","Chrome","PC","Windows","India","9","11","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/xq37iy/1gi58tb/?ss=1752071579000&sd=1068"
"07/09/2025","05:16 PM","00:08","https://teefusion.co.in/","https://teefusion.co.in/","","xq37iy","Chrome","PC","Windows","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/xq37iy/1gtktp5/?ss=1752061581000&sd=8"
"07/09/2025","12:06 PM","06:13","https://teefusion.co.in/","https://teefusion.co.in/","","xq37iy","Chrome","PC","Windows","India","1","2","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/xq37iy/5see93/?ss=1752043012000&sd=373"
"07/09/2025","11:52 AM","34:21","https://teefusion.co.in/","https://teefusion.co.in/product-category/women/oversize-women/wit-happens-oversize-women/","https://teefusion.co.in/wp-admin/admin.php?page=hostinger","1j60gc5","Chrome","PC","Linux","India","13","17","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/1j60gc5/sxstdd/?ss=1752042142000&sd=2061"
"07/09/2025","11:45 AM","00:05","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAashTBGfjvcBpxarpQb8rQ0Tv0xSi_gZrvFi-90zLn4Rz8Vs6AiYeoQs5NsPczSHqg4wi2Wq_aem_XKcbr2FllwdsgvhgrQqzSA","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAashTBGfjvcBpxarpQb8rQ0Tv0xSi_gZrvFi-90zLn4Rz8Vs6AiYeoQs5NsPczSHqg4wi2Wq_aem_XKcbr2FllwdsgvhgrQqzSA","http://instagram.com/","u0dxv","InstagramApp","Mobile","Android","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/u0dxv/1c1q0b9/?ss=1752041752000&sd=5"
"07/09/2025","11:39 AM","18:21","https://teefusion.co.in/product/im-dadman/","https://teefusion.co.in/product/im-dadman/","https://teefusion.co.in/product-category/men/?fbclid=IwZXh0bgNhZW0BMABhZGlkAashTBGfjvcBHlSyVcpk8s-sbMimlVEuO5zdhpVI2V2xOSEnfxsHWSSdTOq6am_iVhJD1Hug_aem_wY2RIE6Q_pgtokFbTnRIoA&utm_medium=paid&utm_source=fb&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711","19ci6eo","FacebookApp","Mobile","Android","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/19ci6eo/1rd1kvv/?ss=1752041394000&sd=1101"
"07/09/2025","10:38 AM","00:18","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAashTBGfjvcBp3z36n-zhidKIbHuDcVqjnTlqRIowyubmgbHzPsxO6PqE6SaXFwI87xL_sNt_aem_6MnpXDc0BW4PDtuoGR-o-Q","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAashTBGfjvcBp3z36n-zhidKIbHuDcVqjnTlqRIowyubmgbHzPsxO6PqE6SaXFwI87xL_sNt_aem_6MnpXDc0BW4PDtuoGR-o-Q","http://instagram.com/","bcl38p","InstagramApp","Mobile","Android","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/bcl38p/1l1r2of/?ss=1752037705000&sd=18"
"07/09/2025","10:30 AM","01:18","https://teefusion.co.in/?fbclid=PAZXh0bgNhZW0CMTEAAaeVCTsssdiGBqX1AkVk-JfWkXlyLYFSHURimPZDznxaywS0D2PI55NP6kVkJw_aem_KLzaLre3dQ64ZKQwSNfjag","https://teefusion.co.in/?fbclid=PAZXh0bgNhZW0CMTEAAaeVCTsssdiGBqX1AkVk-JfWkXlyLYFSHURimPZDznxaywS0D2PI55NP6kVkJw_aem_KLzaLre3dQ64ZKQwSNfjag","https://l.instagram.com/","1vzh5fb","InstagramApp","Mobile","Android","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/1vzh5fb/162kwnu/?ss=1752037247000&sd=78"
"07/09/2025","07:42 AM","00:49","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAashTBGfjvcBpw1klRf8R8bs75rBP0BvMbGK30N7VSghOxSrIlixNbj9BdeXMbtYlWMCgunr_aem_TE648ieFyEk9nFYTZt3xcA","https://teefusion.co.in/product/im-dadman/","http://instagram.com/","1nayv48","InstagramApp","Mobile","Android","India","2","1","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/1nayv48/17nk04h/?ss=1752027145000&sd=49"
"07/09/2025","02:33 AM","07:07","https://teefusion.co.in/?fbclid=PAZXh0bgNhZW0CMTEAAadHSXv1FvDblry32KK4QQuABNauEqptKVhJYVy3fosHOTkKHRlSiCnwD_P2tA_aem_QFXNQz6oayxWsL6G-_G6dg","https://teefusion.co.in/?fbclid=PAZXh0bgNhZW0CMTEAAadHSXv1FvDblry32KK4QQuABNauEqptKVhJYVy3fosHOTkKHRlSiCnwD_P2tA_aem_QFXNQz6oayxWsL6G-_G6dg","https://l.instagram.com/","ps4l5f","InstagramApp","Mobile","Android","India","3","4","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/ps4l5f/1cg4egh/?ss=1752008620000&sd=427"
"07/09/2025","01:51 AM","00:14","https://teefusion.co.in/product/oversized-t-shirt-men-my-deadlines-play-offense/","https://teefusion.co.in/product/oversized-t-shirt-men-my-deadlines-play-offense/","https://teefusion.co.in/product-category/men/","xnjn16","FacebookApp","Mobile","iOS","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/xnjn16/p1x3e5/?ss=1752006116000&sd=14"
"07/09/2025","01:51 AM","00:14","https://teefusion.co.in/product-category/men/","https://teefusion.co.in/product-category/men/","https://teefusion.co.in/","xnjn16","FacebookApp","Mobile","iOS","India","1","1","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/xnjn16/7w9cyg/?ss=1752006098000&sd=14"
"07/09/2025","12:50 AM","00:45","https://teefusion.co.in/product-category/men/?fbclid=IwY2xjawLaTslleHRuA2FlbQIxMQABHi2WxmyAXCIN09_AkE3piOlOLx05KY-Ip4_Ev-tY8DpEv-0SUTb0JDnD7mgi_aem_GD8ovAjrUth1641rBJcNpQ&utm_medium=paid&utm_source=fb&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711","https://teefusion.co.in/product-category/men/","https://l.facebook.com/","1w3cntd","FacebookApp","Mobile","Android","India","2","3","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/1w3cntd/2jcatz/?ss=1752002435000&sd=45"
"07/08/2025","11:48 PM","00:28","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAashTBGfjvcBpzo2yb1ErjDE0x2JdqixGdeJ_5VaPnj3aTPhHkGuHjyBSGqq4NhVwM7rn5X6_aem_gffnvSCDSktefngeRmTzDg","https://teefusion.co.in/product-category/men/?utm_medium=paid&utm_source=ig&utm_id=120226419898720711&utm_content=120226419898810711&utm_term=120226419898760711&utm_campaign=120226419898720711&fbclid=PAZXh0bgNhZW0BMABhZGlkAashTBGfjvcBpzo2yb1ErjDE0x2JdqixGdeJ_5VaPnj3aTPhHkGuHjyBSGqq4NhVwM7rn5X6_aem_gffnvSCDSktefngeRmTzDg","http://instagram.com/","qx840b","InstagramApp","Mobile","Android","United Arab Emirates","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/qx840b/1dxf1m5/?ss=1751998705000&sd=28"
"07/08/2025","09:35 PM","00:08","https://teefusion.co.in/?fbclid=PAZXh0bgNhZW0CMTEAAacalhH4fhA9F9TVcL_B8iJhOUrExu53dJfzV9Pgk_O-dFrJwqkyv6SiMUjtWQ_aem__OAgjbhObAx8_yVzcjbNwQ","https://teefusion.co.in/?fbclid=PAZXh0bgNhZW0CMTEAAacalhH4fhA9F9TVcL_B8iJhOUrExu53dJfzV9Pgk_O-dFrJwqkyv6SiMUjtWQ_aem__OAgjbhObAx8_yVzcjbNwQ","https://l.instagram.com/","ge0igf","InstagramApp","Mobile","iOS","Nepal","1","1","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/ge0igf/1bwwcqn/?ss=1751990755000&sd=8"
"07/08/2025","08:17 PM","01:24","https://teefusion.co.in/?srsltid=AfmBOoqxzCL60Zp7eusKXB4Oonh6UHlf0wGGf7R8y_EM-u7eGdO2l5LQ","https://teefusion.co.in/?srsltid=AfmBOoqxzCL60Zp7eusKXB4Oonh6UHlf0wGGf7R8y_EM-u7eGdO2l5LQ","","1iyyqho","MobileSafari","Mobile","iOS","India","4","4","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/1iyyqho/1gprp5h/?ss=1751986022000&sd=84"
"07/08/2025","07:03 PM","00:31","https://teefusion.co.in/?srsltid=AfmBOorBiNdJ55Mi7HEAAy1HA_FmBRU81WxzVwUpJpOoXVxgdFbPdZJd","https://teefusion.co.in/?srsltid=AfmBOorBiNdJ55Mi7HEAAy1HA_FmBRU81WxzVwUpJpOoXVxgdFbPdZJd","https://www.google.com/","pjd65w","ChromeMobile","Mobile","Android","India","1","0","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/pjd65w/1woe1ug/?ss=1751981584000&sd=31"
"07/08/2025","04:39 PM","00:55","https://teefusion.co.in/product/i-am-not-bossy-i-am-just-the-boss/","https://teefusion.co.in/product/i-am-not-bossy-i-am-just-the-boss/","https://teefusion.co.in/product-category/women/?utm_medium=paid&utm_source=an&utm_id=120226847706880711&utm_content=120226847706930711&utm_term=120226847706910711&utm_campaign=120226847706880711&fbclid=IwY2xjawLZ26xleHRuA2FlbQEwAGFkaWQBqyGuZLYU1wEeNEBQmcQMfmA403R7mB_mqWiLpFpFqO47sTeC0pJ4YA_N2oTGgBGuxR-YF10_aem_xIBVS37pkKlCKk3MtfIigQ","10qhowd","ChromeMobile","Mobile","Android","India","2","12","FALSE","https://clarity.microsoft.com/player/rs3elcrxca/10qhowd/l36gtz/?ss=1751972990000&sd=55"
